3.568627536296844482e-01,3.690058499574661033e-01,3.450292468070983998e-01,2.742690093815326469e-01,3.263157904148101807e-01,3.418128639459609985e-01,3.575163468718528526e-01,3.234210550785064919e-01,3.488304108381271584e-01,3.728070169687270896e-01,2.634502947330474854e-01,3.666666716337204091e-01,2.827485412359237449e-01,2.547368437051772960e-01,3.678362607955932839e-01,3.128947407007217629e-01,4.005847916007042042e-01,3.705263197422027366e-01
3.539215788245201333e-01,3.441520541906356589e-01,3.222222283482551464e-01,3.365497127175330894e-01,2.999999970197677612e-01,3.084795281291007885e-01,2.794117741286754608e-01,2.660526357591151969e-01,3.918128669261932151e-01,3.184210523962974770e-01,3.599415227770805248e-01,2.938596531748771667e-01,3.622807055711746438e-01,3.231578946113586315e-01,3.260233938694000466e-01,2.826315782964229362e-01,2.836257308721542580e-01,2.652631551027297974e-01
3.039215765893459320e-01,3.324561432003975137e-01,3.385964989662170188e-01,2.809941530227660911e-01,3.473684191703796387e-01,3.394736871123313904e-01,3.019607923924922943e-01,3.128947377204894797e-01,3.587719336152076499e-01,3.415204674005508645e-01,3.169590666890144126e-01,3.453216463327407615e-01,3.839181274175643699e-01,3.168421089649200439e-01,3.774853855371474998e-01,3.531579017639160378e-01,3.143274910748005135e-01,3.742105245590209850e-01
2.751634046435356140e-01,3.748538091778755299e-01,2.961988359689712302e-01,2.918128684163093789e-01,3.684210523962974659e-01,3.947368472814559714e-01,3.408496811985969321e-01,3.018421053886413685e-01,3.175438582897186501e-01,3.184210553765297047e-01,3.672514647245407327e-01,3.614035129547119030e-01,3.301169604063033947e-01,3.228947371244430542e-01,3.777777835726737754e-01,2.147368390113115200e-01,1.982456166297197342e-01,3.905263185501098855e-01
3.437908574938773887e-01,3.204678371548652649e-01,2.619883090257644764e-01,3.029239773750305176e-01,3.526315808296203724e-01,3.783625721931457297e-01,3.408496785908937676e-01,3.318421095609664917e-01,3.494152039289474265e-01,3.140350937843322532e-01,3.807017639279365318e-01,2.859649166464805492e-01,3.891812920570373313e-01,3.426315814256667980e-01,3.187134563922882080e-01,3.176315784454345481e-01,3.263157933950424083e-01,3.860526353120803944e-01
3.660130798816680908e-01,3.804093584418296592e-01,3.830409452319145092e-01,3.090643271803855674e-01,3.473684191703796387e-01,2.929824620485305675e-01,3.127451077103614585e-01,3.228947386145591958e-01,2.698830395936965831e-01,3.409356743097305409e-01,3.157894752919673809e-01,2.751462012529373169e-01,2.871345028281211964e-01,4.218421041965484397e-01,2.982456207275390736e-01,3.007894754409790039e-01,3.102339208126068115e-01,3.799999982118606456e-01
3.490196138620376698e-01,2.999999999999999889e-01,3.485380191355943458e-01,2.871345072984695657e-01,2.947368443012237660e-01,3.409356713294983132e-01,3.957516402006149292e-01,3.223684191703796165e-01,2.859649136662483215e-01,3.616959080100059509e-01,2.535087749361991660e-01,3.073099482804536597e-01,2.236842133104801067e-01,3.128947377204894797e-01,3.906432777643203957e-01,3.078947380185127480e-01,3.804093629121780284e-01,3.231578901410102622e-01
4.111111193895339855e-01,3.011695906519890054e-01,3.277777768671512604e-01,3.122807055711745994e-01,3.210526347160339578e-01,3.467836230993270874e-01,3.735294193029403687e-01,2.921052597463130729e-01,3.280701726675033791e-01,3.298245698213577159e-01,3.181286558508872875e-01,3.248538017272949441e-01,3.152046769857406727e-01,3.434210538864135853e-01,2.868421122431755177e-01,3.071052670478821023e-01,3.423976644873619191e-01,3.376315772533416970e-01
3.483660191297531239e-01,3.043859660625457542e-01,4.368421077728271706e-01,3.081871360540390237e-01,3.157894760370254517e-01,3.494152069091797097e-01,2.957516416907310375e-01,4.692105293273926003e-01,4.444444507360458263e-01,2.438596472144126948e-01,3.602339237928390281e-01,3.400584831833839417e-01,2.871344998478889687e-01,3.331578910350799783e-01,3.576023399829864613e-01,2.757894724607467540e-01,3.798245638608932495e-01,2.907894730567932018e-01
3.261437974870204926e-01,4.321637511253356712e-01,2.947368487715721352e-01,4.274853795766830333e-01,2.999999999999999889e-01,3.508771941065788047e-01,3.294117718935012928e-01,2.855263173580169789e-01,3.073099434375762828e-01,3.309941500425338523e-01,3.277777805924415588e-01,3.298245683312416299e-01,3.134502902626991050e-01,3.118421003222465737e-01,3.020467892289161460e-01,4.068421036005019920e-01,3.178362578153610118e-01,3.381578922271728516e-01
3.826797470450401528e-01,2.722222238779067882e-01,3.286549746990203857e-01,3.622807085514068715e-01,4.000000014901161083e-01,2.763157919049262778e-01,2.617647103965282662e-01,2.915789470076560752e-01,3.020467787981033214e-01,3.245613977313041576e-01,2.909356743097305520e-01,3.070175476372242196e-01,3.146198853850364907e-01,3.613157942891120911e-01,3.941520541906357034e-01,2.752631559967994579e-01,2.944444492459297180e-01,3.078947365283966064e-01
2.862745158374309651e-01,2.789473697543144448e-01,3.482456170022487640e-01,3.771929919719695934e-01,2.368421047925949041e-01,3.239766098558902740e-01,3.287581756711006054e-01,3.849999964237212913e-01,3.967836260795593040e-01,3.678362578153610007e-01,3.336257308721542469e-01,2.815789483487606271e-01,3.985380172729492410e-01,3.021052628755569458e-01,2.809941545128822327e-01,2.184210546314716284e-01,3.266081899404525979e-01,3.913157910108566173e-01
2.284313797950744684e-01,3.953216418623924366e-01,3.181286595761775859e-01,3.567251473665237205e-01,3.263157904148101807e-01,2.929824560880661122e-01,3.470588296651840321e-01,3.136842072010040394e-01,4.026315808296203613e-01,3.046783596277237161e-01,3.225146234035491943e-01,2.535087734460830799e-01,2.985380113124847523e-01,3.021052584052085765e-01,3.292397707700729370e-01,3.065789431333542092e-01,3.423976615071296914e-01,3.389473751187324635e-01
3.209150426089763530e-01,2.783625736832618935e-01,4.149122834205627441e-01,3.125731050968170166e-01,2.684210523962974326e-01,2.397660806775093190e-01,3.405228823423385731e-01,2.655263170599937439e-01,2.745614007115363964e-01,3.824561417102813610e-01,3.438596531748771556e-01,3.353801198303699715e-01,3.134502947330474742e-01,3.384210556745529397e-01,3.421052664518356434e-01,3.594736874103546254e-01,3.754386007785797119e-01,3.339473694562912209e-01
3.477124243974685780e-01,3.637426912784576527e-01,2.637426972389221302e-01,3.292397677898407093e-01,3.157894745469093101e-01,3.035087734460830688e-01,3.029411867260932700e-01,2.552631601691245922e-01,3.070175431668758503e-01,3.508771955966949463e-01,2.631578959524631389e-01,3.552631631493568531e-01,3.669590681791305431e-01,3.426315784454345703e-01,2.818713456392288319e-01,4.178947344422340171e-01,3.415204703807830922e-01,3.818421050906181113e-01
3.444444529712200054e-01,3.154970750212669484e-01,2.961988344788551442e-01,3.026315823197364696e-01,2.736842140555381664e-01,4.099415242671966553e-01,2.784313790500164143e-01,3.549999982118606789e-01,3.438596487045287864e-01,3.292397662997245678e-01,3.336257368326187023e-01,3.026315815746783988e-01,3.134502924978733174e-01,2.915789455175399891e-01,3.119883079081773869e-01,3.176315784454345481e-01,2.935672536492347495e-01,3.221052616834640392e-01
2.800653666257858498e-01,3.918128669261932151e-01,2.900584831833839528e-01,4.257309988141059764e-01,3.421052604913711326e-01,2.921052649617195129e-01,3.343137338757514732e-01,3.021052628755569458e-01,2.961988314986229165e-01,3.730994164943695068e-01,2.850877210497856362e-01,3.198830410838127136e-01,3.950292408466339333e-01,3.805263221263885387e-01,2.704678416252136453e-01,3.378947436809539573e-01,3.058479562401771323e-01,3.126315832138061301e-01
4.179738640785217174e-01,2.681286573410034402e-01,3.099415242671966775e-01,3.078947395086288341e-01,3.315789431333541759e-01,3.830409377813339122e-01,3.130719020962715038e-01,2.876315757632255665e-01,3.596491262316703907e-01,4.049707621335983387e-01,3.505847990512848122e-01,2.766081914305686951e-01,3.669590681791305431e-01,3.336842089891433605e-01,3.570175454020499961e-01,3.649999991059303395e-01,3.967836320400238148e-01,3.336842149496078713e-01
3.957516416907310708e-01,2.619883075356483348e-01,4.052631616592407005e-01,3.570175498723983654e-01,3.368421077728271373e-01,3.552631601691246255e-01,2.728758238255977742e-01,3.392105281352996715e-01,3.017543852329254150e-01,2.982456192374229320e-01,2.850877240300178639e-01,4.002924025058746116e-01,3.406432762742042653e-01,3.139473721385002136e-01,2.000000067055225372e-01,3.078947335481643788e-01,2.681286513805389293e-01,2.657894715666770935e-01
3.598039299249649048e-01,2.956140369176864513e-01,3.061403557658195496e-01,3.561403557658195385e-01,2.578947335481643899e-01,3.467836290597915427e-01,3.013071928173303715e-01,2.963157892227172852e-01,3.438596516847610696e-01,3.239766076207161172e-01,3.757309988141059875e-01,3.517543882131576316e-01,2.602339237928390503e-01,3.689473718404769897e-01,3.184210598468780740e-01,3.178947389125824086e-01,2.991228088736533897e-01,3.589473724365234153e-01
3.725490272045135498e-01,3.274853810667991416e-01,3.283625766634941101e-01,3.447368457913398965e-01,2.894736818969249614e-01,3.555555537343025319e-01,3.408496811985969321e-01,2.971052661538123862e-01,2.751461997628211753e-01,3.301169544458389393e-01,3.210526317358016746e-01,3.347953215241432079e-01,4.005847930908202903e-01,3.444736838340759499e-01,3.391812890768051147e-01,3.797368466854095237e-01,3.157894745469093101e-01,3.218421041965484619e-01
3.150326877832412831e-01,3.152046784758567588e-01,3.049707680940628163e-01,2.809941560029983743e-01,3.894736886024475209e-01,3.087719336152076610e-01,3.241830140352249257e-01,4.265789479017257912e-01,3.172514587640762329e-01,3.134502947330474742e-01,2.520467899739742279e-01,3.295321688055992126e-01,3.453216359019279369e-01,3.428947374224662892e-01,3.792397707700729259e-01,2.881578955799340980e-01,2.766081884503364674e-01,3.436842083930969349e-01
2.281045794486999401e-01,3.152046844363212696e-01,3.073099493980407937e-01,4.046783685684204324e-01,3.210526317358016746e-01,3.833333402872085571e-01,3.241830114275217056e-01,2.807894706726073997e-01,3.654970735311507957e-01,3.307017534971237183e-01,3.222222268581390603e-01,3.029239818453788868e-01,3.295321613550186157e-01,3.128947407007217629e-01,3.789473712444305642e-01,3.494736820459365956e-01,3.359649106860160828e-01,3.586842060089111550e-01
2.977124266326427460e-01,3.149122804403304832e-01,3.982456222176551930e-01,4.248538076877593772e-01,3.210526317358016746e-01,3.777777820825576893e-01,3.522875875234603993e-01,3.542105227708816639e-01,3.540935695171356090e-01,2.812865495681762806e-01,4.040935695171355979e-01,3.573099479079246410e-01,3.403508767485618480e-01,3.910526365041732677e-01,2.225146211683750042e-01,3.444736838340759499e-01,3.859649211168288963e-01,3.271052658557891957e-01
3.251634061336517445e-01,3.166666656732559093e-01,3.128655016422271506e-01,2.812865514308214299e-01,3.210526347160339578e-01,3.614035084843635337e-01,3.745098084211349598e-01,3.518421083688735851e-01,3.067251443862915039e-01,3.295321658253669850e-01,3.052631650120020135e-01,3.722222298383712769e-01,3.251462005078792350e-01,3.584210544824600331e-01,3.473684221506118663e-01,3.697368413209914939e-01,3.739766106009483337e-01,3.965789481997489818e-01
