3.235672514619883366e-01,3.563157894736841969e-01,3.873976608187134074e-01,2.696198830409356484e-01,3.496491228070175428e-01,3.402046783625730653e-01,3.352339181286549397e-01,3.207602339181286344e-01,3.638011695906432363e-01,3.315789473684210842e-01,3.496198830409357194e-01,3.351754385964912375e-01,2.965497076023391743e-01,3.771052631578947212e-01,3.368713450292397660e-01,3.090935672514619759e-01,3.684795321637426846e-01,3.135380116959064489e-01,3.671637426900585255e-01,3.679532163742689765e-01,3.076900584795321802e-01,3.673976608187134452e-01,3.576900584795321136e-01,3.499415204678362756e-01,2.845906432748538384e-01,3.366081871345029120e-01,2.970467836257310035e-01,2.962865497076023202e-01,3.313157894736842302e-01,3.449122807017543924e-01,3.018128654970760882e-01,3.238011695906432563e-01,3.468128654970760172e-01,2.613450292397661023e-01,3.307894736842105776e-01,3.140643274853801570e-01,3.332163742690058550e-01,3.726608187134502481e-01,3.646491228070175561e-01,3.615789473684210553e-01,3.160526315789474183e-01,3.751461988304093387e-01,3.243567251461988432e-01,3.693567251461988832e-01,3.015789473684210575e-01,3.421345029239766244e-01,3.632456140350877605e-01,3.282163742690058506e-01,3.884795321637427024e-01,3.132456140350877161e-01,3.715204678362573065e-01,3.283040935672514871e-01,2.780116959064328208e-01,3.910233918128654951e-01,3.007017543859649145e-01,3.568713450292397837e-01,3.165789473684210709e-01,3.582456140350877005e-01,4.004385964912279827e-01,3.090350877192982737e-01,3.310233918128654973e-01,3.302046783625730564e-01,3.445906432748538362e-01,3.235087719298245235e-01,4.046491228070175916e-01,3.410526315789473850e-01,3.112573099415205102e-01,3.518128654970760216e-01,2.979824561403509042e-01,2.713450292397660557e-01,3.362865497076023558e-01,3.885087719298246367e-01,3.623684210526315619e-01,3.007602339181286721e-01,3.015789473684210575e-01,3.685087719298245079e-01,3.287719298245613819e-01,3.604385964912281137e-01,3.707017543859648656e-01,3.424561403508771806e-01,2.810818713450292661e-01,3.224269005847953951e-01,3.701461988304093342e-01,3.346491228070175294e-01,3.509941520467835807e-01,3.907894736842105199e-01,2.854678362573098704e-01,3.515497076023391676e-01,3.576900584795321691e-01,2.915789473684210487e-01,3.465497076023391632e-01,3.962865497076023535e-01,2.977192982456140502e-01,3.510233918128654595e-01,3.301754385964912331e-01,3.260233918128655484e-01,4.379824561403508620e-01,3.229532163742689921e-01,4.895614035087718641e-01,3.621345029239765867e-01
3.696741854636592106e-01,4.002506265664161345e-01,3.389306599832915268e-01,3.717627401837927947e-01,3.005430242272347785e-01,3.257309941520467045e-01,4.194653299916457634e-01,3.331662489557226658e-01,3.307852965747702378e-01,2.999164578111946922e-01,3.709690893901420039e-01,3.725563909774435856e-01,3.416040100250626876e-01,3.106516290726817342e-01,3.566833751044277134e-01,3.325814536340852001e-01,3.339598997493734567e-01,3.231411862990810624e-01,3.555973266499582452e-01,2.815789473684210398e-01,3.592731829573934665e-01,2.530910609857978111e-01,3.372180451127819167e-01,3.449039264828738238e-01,3.262322472848788180e-01,2.694653299916457967e-01,2.747284878863825996e-01,3.218462823725981581e-01,3.439014202172096524e-01,3.309941520467836185e-01,3.722639933166249082e-01,3.302005012531328276e-01,3.246449456975772918e-01,3.133249791144528396e-01,2.784043441938178765e-01,2.822890559732665339e-01,3.058897243107769337e-01,2.997493734335839322e-01,3.126148705096073455e-01,3.270258980785296088e-01,3.244360902255639112e-01,3.548872180451127512e-01,3.341687552213868373e-01,2.881370091896407470e-01,3.614452798663324584e-01,3.191729323308270527e-01,2.710526315789473228e-01,3.743525480367585478e-01,3.991645781119464997e-01,3.532999164578112250e-01,4.162071846282373033e-01,3.708855472013367072e-01,2.704678362573099681e-01,3.662071846282373144e-01,3.936090225563909639e-01,2.609440267335004227e-01,3.111528822055137922e-01,3.413951545530492515e-01,3.162907268170426223e-01,3.509189640768587970e-01,3.792815371762739973e-01,3.377192982456140302e-01,3.178780284043442039e-01,3.141186299081036304e-01,3.048872180451127623e-01,3.503341687552213868e-01,3.543859649122806377e-01,3.643274853801169444e-01,3.250208855472013214e-01,3.397243107769423176e-01,3.500417710944027094e-01,2.649958228905597291e-01,3.055973266499582008e-01,2.995405179615705515e-01,3.349624060150376281e-01,3.456558061821219385e-01,3.284043441938178653e-01,3.328738512949039330e-01,3.442773600668337375e-01,3.550960735171261318e-01,3.336675020885547238e-01,3.234335839598997397e-01,3.009189640768588636e-01,2.786967418546365538e-01,3.352548036758563055e-01,3.199665831244778436e-01,3.307852965747702934e-01,2.572681704260651459e-01,3.789055973266500232e-01,2.972431077694235868e-01,3.156223893065998043e-01,3.252297410192147020e-01,3.643274853801169444e-01,3.323725981620718750e-01,3.066833751044277245e-01,3.294903926482873890e-01,3.693817878028403667e-01,3.471595655806181679e-01,3.045948203842940294e-01,2.837510442773600872e-01
3.159983291562238894e-01,3.258980785296574090e-01,3.138680033416875181e-01,3.301587301587301515e-01,3.101086048454469446e-01,2.638680033416875292e-01,3.446532999164578226e-01,3.497911445279866527e-01,3.540100250626566636e-01,3.158730158730158610e-01,3.017961570593149512e-01,2.985797827903091117e-01,3.543859649122806377e-01,4.089390142021721575e-01,2.533416875522138678e-01,3.596491228070175517e-01,3.424394319131160991e-01,3.763993316624895114e-01,3.007936507936507797e-01,2.858813700918964029e-01,3.692564745196323939e-01,4.053884711779447980e-01,4.185881370091896758e-01,2.904761904761904434e-01,3.626984126984126311e-01,3.251044277360067292e-01,3.552631578947368363e-01,3.168755221386800325e-01,3.503759398496240629e-01,2.985797827903091117e-01,3.261069340016707896e-01,3.783625730994152336e-01,2.754803675856307144e-01,3.356307435254803351e-01,3.572681704260651792e-01,3.546783625730994816e-01,3.742690058479531956e-01,3.055555555555555247e-01,2.913533834586466420e-01,3.184210526315789380e-01,3.090225563909773654e-01,3.435672514619882989e-01,3.196324143692564346e-01,3.734335839598997842e-01,2.578111946532998799e-01,3.456140350877192624e-01,3.347953216374269236e-01,3.011695906432748648e-01,3.219298245614035103e-01,3.661654135338345273e-01,3.111111111111111160e-01,2.472013366750208940e-01,3.249791144527987008e-01,3.507936507936507686e-01,3.528822055137844638e-01,3.225981620718462173e-01,3.330409356725146375e-01,2.989139515455304652e-01,3.066416040100250484e-01,3.368838763575605633e-01,3.085213032581453629e-01,2.939431913116123951e-01,3.682539682539682224e-01,3.709273182957393833e-01,2.746031746031746268e-01,3.286549707602338666e-01,3.288638262322472472e-01,3.329156223893065536e-01,3.711361737677527084e-01,3.157894736842105088e-01,2.723057644110276065e-01,3.599415204678362290e-01,3.308688387635755901e-01,3.807852965747702267e-01,3.029657477025898271e-01,3.448203842940684716e-01,3.182539682539682890e-01,3.119883040935672591e-01,3.507936507936507686e-01,3.168755221386799770e-01,3.603174603174602586e-01,2.991645781119465219e-01,3.344193817878028385e-01,2.796574770258980491e-01,2.995822890559732832e-01,2.865914786967418415e-01,3.766081871345029475e-01,3.100250626566415924e-01,3.231829573934836830e-01,3.414369256474519831e-01,3.587301587301586769e-01,3.571428571428570953e-01,3.393901420217209641e-01,2.798663324979114853e-01,3.389724310776942029e-01,3.533416875522138456e-01,3.010860484544694571e-01,3.224310776942355683e-01,3.074352548036758392e-01,3.021720969089389253e-01
3.032163742690058839e-01,2.982748538011695816e-01,3.796783625730993927e-01,3.548538011695906436e-01,2.821345029239765712e-01,3.518713450292397793e-01,3.088304093567251218e-01,3.576900584795321691e-01,3.284795321637427046e-01,3.615789473684210553e-01,3.423684210526315996e-01,3.076900584795321802e-01,2.960233918128655217e-01,2.988596491228070473e-01,3.135380116959064489e-01,3.024269005847953218e-01,3.196198830409356928e-01,3.262865497076023469e-01,3.401754385964912419e-01,3.521637426900585122e-01,3.471345029239766289e-01,2.818713450292397726e-01,3.018713450292397349e-01,4.796198830409356129e-01,3.102046783625730941e-01,3.368421052631578871e-01,3.293859649122807265e-01,3.201754385964912242e-01,2.977192982456140502e-01,2.763450292397661157e-01,3.654678362573099415e-01,3.335380116959064667e-01,3.468713450292397749e-01,4.204385964912280005e-01,3.342982456140350944e-01,3.249122807017543746e-01,3.170760233918128446e-01,3.607309941520467911e-01,3.032163742690058283e-01,3.296198830409357017e-01,4.157602339181286633e-01,3.173684210526315774e-01,3.346491228070175294e-01,3.415789473684210376e-01,2.518128654970760438e-01,3.385087719298245368e-01,3.121345029239765978e-01,2.571345029239766045e-01,3.035672514619883189e-01,2.774853801169590573e-01,3.612573099415204991e-01,3.509941520467835807e-01,3.357602339181286477e-01,3.618128654970760305e-01,4.073684210526315463e-01,4.154385964912281071e-01,3.324269005847953484e-01,3.454385964912281004e-01,3.257602339181286943e-01,3.085380116959064445e-01,3.390350877192981893e-01,3.304970760233917892e-01,3.302046783625730564e-01,3.190935672514619847e-01,2.746491228070175872e-01,3.232163742690058461e-01,3.735087719298245679e-01,2.874269005847953085e-01,3.232163742690058461e-01,3.684795321637426846e-01,3.509941520467835807e-01,3.569005847953216071e-01,3.249122807017543746e-01,3.126900584795321292e-01,3.781871345029239606e-01,3.365789473684210886e-01,3.446198830409356595e-01,3.532748538011696304e-01,3.646198830409356217e-01,3.030116959064327320e-01,3.140935672514620358e-01,3.140350877192982226e-01,3.557602339181286100e-01,3.540935672514619048e-01,3.298538011695907324e-01,3.407017543859648390e-01,3.676608187134502437e-01,3.515497076023391676e-01,3.240643274853801659e-01,3.035672514619883189e-01,3.454678362573099237e-01,3.473976608187134274e-01,3.587719298245614086e-01,3.213157894736842213e-01,3.310233918128654973e-01,2.752046783625731186e-01,3.579824561403509020e-01,3.126608187134503059e-01,3.932456140350876761e-01,3.352046783625731163e-01
2.845446950710107670e-01,3.036758563074352102e-01,3.291979949874686562e-01,3.640350877192982115e-01,2.918128654970759683e-01,2.765246449456976174e-01,3.791979949874685896e-01,3.405179615705932195e-01,2.950710108604845394e-01,3.226399331662489489e-01,3.771094402673350610e-01,2.426065162907267980e-01,2.992481203007518742e-01,3.248120300751879408e-01,3.439014202172097079e-01,3.345446950710108114e-01,2.820802005012531533e-01,2.918964076858813761e-01,3.801169590643275198e-01,3.299916457811194470e-01,3.112364243943191444e-01,2.978279030910609970e-01,3.371345029239766200e-01,3.360484544695070963e-01,3.593567251461988188e-01,3.098579782790308879e-01,3.191729323308271082e-01,2.773182957393483528e-01,2.799916457811194581e-01,3.445697577276524148e-01,3.600668337510442574e-01,3.945697577276524592e-01,3.820802005012530755e-01,3.735588972431077570e-01,3.035087719298245057e-01,3.675020885547201077e-01,3.379281537176274663e-01,3.530075187969924921e-01,2.585630743525479946e-01,4.217627401837928391e-01,3.571846282372598269e-01,3.472431077694235757e-01,2.868421052631578982e-01,2.847535505430242031e-01,3.265246449456975508e-01,3.454887218045112340e-01,3.284043441938179209e-01,3.058897243107769337e-01,3.439849624060150046e-01,3.855472013366750272e-01,3.344611528822054591e-01,3.426900584795321558e-01,3.271094402673350166e-01,2.826649958228905635e-01,3.720551378446115831e-01,2.672096908939014526e-01,2.717627401837928169e-01,3.022138680033416569e-01,3.504177109440266835e-01,3.901002506265663916e-01,3.682957393483709541e-01,3.244360902255639112e-01,3.238512949039263900e-01,3.738512949039264344e-01,3.466583124477861100e-01,2.918964076858813206e-01,3.514202172096908550e-01,3.285296574770259492e-01,3.426065162907268591e-01,2.892230576441102707e-01,3.828738512949039219e-01,3.050960735171261984e-01,2.644110275689222633e-01,3.256056808688387316e-01,3.815789473684210176e-01,3.714703425229740619e-01,3.844611528822055591e-01,3.032999164578111806e-01,3.180033416875521768e-01,3.695906432748538029e-01,3.466583124477861100e-01,3.043024227234753520e-01,3.682957393483708985e-01,3.646198830409356217e-01,3.590643274853800859e-01,4.116541353383458279e-01,3.307852965747702934e-01,4.149122807017543435e-01,3.426065162907268036e-01,3.190893901420216450e-01,3.992481203007518520e-01,3.250208855472013769e-01,3.279030910609858074e-01,2.845446950710108225e-01,2.519214703425229351e-01,3.411027568922305742e-01,3.565998329156223612e-01,3.584795321637427312e-01,3.383458646616541166e-01,3.156223893065998043e-01
3.038888888888889306e-01,3.322222222222221966e-01,3.161111111111111205e-01,3.655555555555555780e-01,3.311111111111111338e-01,3.755555555555555314e-01,3.277777777777777790e-01,3.494444444444444464e-01,3.455555555555555047e-01,2.616666666666666585e-01,2.983333333333333393e-01,3.466666666666666785e-01,2.983333333333333393e-01,2.999999999999999889e-01,3.299999999999999600e-01,3.699999999999999956e-01,3.138888888888889395e-01,3.422222222222222054e-01,3.794444444444444731e-01,3.599999999999999867e-01,3.272222222222221921e-01,4.005555555555555536e-01,2.650000000000000133e-01,3.211111111111110694e-01,3.744444444444444686e-01,3.688888888888888773e-01,2.555555555555555358e-01,3.538888888888889195e-01,3.427777777777777368e-01,2.844444444444444442e-01,3.500000000000000333e-01,2.938888888888889217e-01,3.438888888888889106e-01,3.716666666666667007e-01,3.738888888888889372e-01,3.155555555555554781e-01,3.255555555555555425e-01,3.727777777777777635e-01,3.361111111111111382e-01,3.149999999999999467e-01,3.599999999999999867e-01,3.488888888888889150e-01,2.883333333333333859e-01,2.505555555555555314e-01,3.533333333333332771e-01,3.622222222222222232e-01,3.533333333333333326e-01,3.688888888888889328e-01,3.105555555555555292e-01,3.155555555555555336e-01,2.944444444444443976e-01,3.338888888888889017e-01,2.988888888888889261e-01,3.694444444444444642e-01,3.322222222222221966e-01,3.922222222222221943e-01,3.622222222222222232e-01,2.827777777777777390e-01,3.566666666666666874e-01,3.777777777777777679e-01,2.972222222222222765e-01,2.677777777777777812e-01,2.999999999999999889e-01,3.577777777777777501e-01,4.255555555555556313e-01,2.972222222222222210e-01,3.977777777777777857e-01,2.511111111111111183e-01,3.211111111111110694e-01,3.555555555555555691e-01,3.066666666666666985e-01,3.105555555555555847e-01,3.355555555555554959e-01,4.027777777777777901e-01,3.622222222222222787e-01,3.822222222222222410e-01,3.533333333333333326e-01,3.144444444444444708e-01,3.933333333333333681e-01,3.438888888888888551e-01,3.355555555555555514e-01,2.566666666666666541e-01,3.572222222222222188e-01,3.972222222222222543e-01,2.994444444444444575e-01,2.327777777777778057e-01,3.261111111111111294e-01,3.649999999999999356e-01,3.755555555555555869e-01,3.588888888888889239e-01,3.377777777777777879e-01,3.850000000000000089e-01,3.699999999999999956e-01,3.355555555555555514e-01,3.033333333333333437e-01,2.722222222222221988e-01,2.616666666666666585e-01,2.883333333333333859e-01,2.888888888888888618e-01,3.266666666666666607e-01
3.042857142857143260e-01,3.887301587301587036e-01,3.720634920634920961e-01,3.257142857142857340e-01,3.265079365079364693e-01,3.857142857142856762e-01,3.963492063492063400e-01,3.913492063492063355e-01,2.826190476190476586e-01,2.938095238095237982e-01,3.583333333333333370e-01,3.238095238095238249e-01,4.412698412698413120e-01,3.159523809523809290e-01,3.556349206349206371e-01,3.032539682539682202e-01,2.713492063492063400e-01,2.980158730158729563e-01,3.744444444444444131e-01,2.903968253968253754e-01,3.485714285714285876e-01,3.117460317460317709e-01,3.345238095238095011e-01,3.781746031746031633e-01,3.156349206349206571e-01,3.457936507936507642e-01,2.908730158730158388e-01,2.819047619047618802e-01,2.776190476190475986e-01,3.376190476190475964e-01,3.268253968253968522e-01,3.617460317460318153e-01,3.477777777777777413e-01,3.380158730158729918e-01,3.000793650793650569e-01,3.384126984126984428e-01,3.833333333333333592e-01,3.503968253968253732e-01,3.474603174603174138e-01,3.096825396825396703e-01,3.696031746031746001e-01,3.294444444444444287e-01,3.842063492063492181e-01,3.776984126984126999e-01,2.734126984126984405e-01,3.355555555555555514e-01,3.368253968253968056e-01,3.668253968253968322e-01,3.268253968253967967e-01,3.320634920634920606e-01,3.395238095238095055e-01,3.828571428571428958e-01,4.085714285714285299e-01,2.773809523809523947e-01,3.331746031746031234e-01,3.508730158730158921e-01,3.541269841269841789e-01,3.761111111111111183e-01,3.721428571428571641e-01,3.175396825396825662e-01,3.538095238095237960e-01,3.942063492063492269e-01,3.442063492063492380e-01,3.262698412698412653e-01,3.883333333333333082e-01,3.269841269841270437e-01,3.075396825396825018e-01,3.667460317460317087e-01,3.238888888888888928e-01,3.788888888888889417e-01,3.271428571428571241e-01,3.130952380952380376e-01,4.111904761904761618e-01,3.715079365079365092e-01,2.573015873015873090e-01,3.153968253968253976e-01,2.803174603174603541e-01,3.888888888888888951e-01,3.656349206349206460e-01,4.079365079365079305e-01,2.948412698412698485e-01,3.331746031746031234e-01,3.997619047619047072e-01,3.492857142857143105e-01,3.936507936507936400e-01,3.130158730158730251e-01,3.973809523809523903e-01,3.307936507936507509e-01,3.292857142857142372e-01,3.011111111111111072e-01,2.955555555555555158e-01,3.696825396825397236e-01,3.238095238095238249e-01,3.257142857142857340e-01,3.362698412698412187e-01,2.366666666666666363e-01,2.395238095238095277e-01,3.447619047619047694e-01,2.897619047619047206e-01,3.852380952380952683e-01
3.773809523809523725e-01,3.335714285714285188e-01,3.342857142857142416e-01,4.542063492063491692e-01,3.607142857142856540e-01,3.667460317460317643e-01,3.243650793650793562e-01,4.747619047619047739e-01,2.373015873015872912e-01,4.137301587301586703e-01,3.419841269841269460e-01,3.153174603174603297e-01,3.121428571428571108e-01,3.590476190476190599e-01,3.927777777777777812e-01,3.551587301587301182e-01,3.549206349206349698e-01,3.367460317460317376e-01,3.007936507936508352e-01,3.530158730158730607e-01,4.163492063492063577e-01,3.102380952380952017e-01,3.269047619047619202e-01,3.229365079365079660e-01,3.662698412698413009e-01,3.272222222222221921e-01,3.184920634920634375e-01,3.637301587301587369e-01,3.742857142857142771e-01,3.712698412698412498e-01,2.861904761904762173e-01,3.050793650793650613e-01,3.380158730158729918e-01,4.009523809523809490e-01,3.818253968253967900e-01,3.221428571428571197e-01,3.147619047619047428e-01,2.923015873015873400e-01,3.678571428571428825e-01,3.284920634920635019e-01,4.249999999999999889e-01,3.779365079365079039e-01,3.498412698412698418e-01,3.245238095238095477e-01,3.906349206349206127e-01,3.607142857142857095e-01,3.892857142857142905e-01,3.614285714285713769e-01,3.924603174603174538e-01,3.073809523809524213e-01,3.291269841269841567e-01,2.834920634920634064e-01,3.868253968253968500e-01,3.140476190476190199e-01,3.892063492063491670e-01,3.367460317460317931e-01,3.105555555555555847e-01,2.884126984126983984e-01,3.547619047619047228e-01,3.238888888888889483e-01,3.139682539682539519e-01,3.621428571428572107e-01,4.006349206349206216e-01,3.411904761904761552e-01,3.107142857142856651e-01,3.319047619047618691e-01,3.313492063492063378e-01,3.099206349206349853e-01,3.224603174603174471e-01,2.861111111111110938e-01,2.669047619047619224e-01,3.684126984126984139e-01,2.623809523809523259e-01,3.393650793650793140e-01,3.544444444444444509e-01,3.663492063492063688e-01,3.588888888888888684e-01,3.483333333333333282e-01,3.675396825396824996e-01,2.746031746031746268e-01,3.099206349206349298e-01,3.515873015873015595e-01,3.438095238095237871e-01,3.411904761904761552e-01,3.319047619047619246e-01,2.534126984126984228e-01,3.255555555555555425e-01,3.532539682539682646e-01,2.780952380952381175e-01,3.300793650793650835e-01,3.508730158730158921e-01,2.996825396825397170e-01,2.803968253968253665e-01,3.018253968253967745e-01,3.173015873015873067e-01,3.509523809523809601e-01,3.449206349206349054e-01,3.146825396825396748e-01,3.203174603174603341e-01,3.453968253968254243e-01
3.966666666666666674e-01,3.377777777777778434e-01,3.588888888888889239e-01,3.377777777777777879e-01,3.316666666666666652e-01,3.111111111111111160e-01,3.588888888888889239e-01,3.066666666666666430e-01,4.038888888888888529e-01,3.483333333333333282e-01,3.405555555555556113e-01,3.555555555555555691e-01,2.738888888888888484e-01,3.216666666666666563e-01,2.777777777777777901e-01,3.138888888888888284e-01,3.172222222222222388e-01,2.783333333333333770e-01,3.800000000000000044e-01,3.666666666666666408e-01,3.611111111111111049e-01,3.977777777777777857e-01,3.638888888888888729e-01,3.427777777777777923e-01,3.488888888888889150e-01,2.988888888888888706e-01,3.811111111111110672e-01,3.805555555555554803e-01,3.499999999999999778e-01,3.111111111111111160e-01,2.977777777777778079e-01,3.161111111111111205e-01,2.483333333333332948e-01,3.383333333333333748e-01,3.144444444444444153e-01,3.783333333333333548e-01,3.288888888888888973e-01,4.166666666666666852e-01,3.027777777777777568e-01,2.966666666666666341e-01,3.377777777777777879e-01,3.172222222222222388e-01,2.988888888888889261e-01,3.927777777777777812e-01,3.083333333333333481e-01,2.738888888888888484e-01,3.644444444444444042e-01,3.355555555555555514e-01,3.427777777777777368e-01,3.672222222222222276e-01,2.911111111111110983e-01,3.688888888888889328e-01,2.966666666666666896e-01,3.705555555555555269e-01,3.666666666666666963e-01,3.933333333333333681e-01,3.655555555555555225e-01,2.572222222222222410e-01,2.811111111111110894e-01,3.338888888888889017e-01,3.316666666666666652e-01,3.800000000000000044e-01,3.711111111111110583e-01,2.811111111111112004e-01,3.494444444444445019e-01,3.977777777777778412e-01,4.111111111111110938e-01,3.150000000000000577e-01,3.650000000000000466e-01,3.655555555555555225e-01,2.983333333333332837e-01,3.016666666666666385e-01,3.216666666666666563e-01,2.694444444444444864e-01,3.466666666666666785e-01,4.188888888888888107e-01,3.744444444444444686e-01,3.705555555555555269e-01,3.205555555555555935e-01,3.333333333333333703e-01,3.944444444444444309e-01,3.477777777777778523e-01,3.172222222222221832e-01,3.649999999999999911e-01,3.316666666666666652e-01,3.350000000000000755e-01,3.372222222222222010e-01,3.250000000000000111e-01,3.261111111111111294e-01,3.911111111111110761e-01,3.772222222222222365e-01,3.316666666666666652e-01,3.588888888888889239e-01,3.277777777777778345e-01,3.300000000000000155e-01,3.144444444444444153e-01,2.955555555555555713e-01,2.894444444444444486e-01,3.594444444444444553e-01,3.461111111111111471e-01
3.135792913656690883e-01,3.541709666322669370e-01,2.670777433780529564e-01,3.231269349845201644e-01,3.198572411420708694e-01,3.725369797041623854e-01,2.919521843825249041e-01,3.552270381836944990e-01,2.460354317165462379e-01,4.180409356725146575e-01,3.837805297557619344e-01,3.032198142414860298e-01,3.357739938080495645e-01,2.695596835225317900e-01,3.356415548675610316e-01,3.383522531819745383e-01,3.668885448916408554e-01,3.345940832473340287e-01,2.902511179910560735e-01,3.463931888544891646e-01,3.465927072583419033e-01,3.126642586859305073e-01,3.742432060543515737e-01,3.307051943584451426e-01,4.009442724458204266e-01,3.350515995872032637e-01,3.388871689026488054e-01,3.265927072583419410e-01,2.568833849329205110e-01,2.865583075335397245e-01,2.946267629858960735e-01,3.535517715858272902e-01,3.142965256277949759e-01,2.892002063983488136e-01,3.084829721362229438e-01,3.234537323701410227e-01,3.258032335741313790e-01,3.188441692466460475e-01,3.539078087375301385e-01,3.295648434812522010e-01,3.340712074303405221e-01,3.297007223942208798e-01,3.235225318197454403e-01,3.501840385276917544e-01,2.966546267629858735e-01,2.797592019263845375e-01,3.285552115583075250e-01,3.010354317165462312e-01,2.974991400068799363e-01,3.337168902648778301e-01,3.297987616099071206e-01,3.549002407980735851e-01,3.238097695218438155e-01,3.664946680426556247e-01,2.861678706570346953e-01,3.534537323701410494e-01,2.915583075335397290e-01,3.597557619539043516e-01,3.342380460956312360e-01,3.804231166150670029e-01,3.807739938080494935e-01,2.719143446852425039e-01,2.735792913656690528e-01,3.252820777433780841e-01,3.245252837977296023e-01,3.528345373237014027e-01,3.619126246990024276e-01,3.381527347781217996e-01,3.367526659786721499e-01,3.455538355693154040e-01,3.854471964224286396e-01,3.618885448916408509e-01,3.826487788097694964e-01,2.924750601995184107e-01,3.614946680426556203e-01,3.461971104231166274e-01,3.455779153766769807e-01,3.560990712074303399e-01,3.030632954936359758e-01,3.456965944272445967e-01,2.738820089439284455e-01,3.668249054007567400e-01,3.675954592363260831e-01,2.805091159270726164e-01,3.525335397316821662e-01,3.587134502923977064e-01,3.650584795321637488e-01,3.766941864465084278e-01,2.905435156518748063e-01,3.448950808393532741e-01,3.909408324733402162e-01,3.574406604747162319e-01,2.800171998624010894e-01,3.742776057791538102e-01,3.359442724458204244e-01,2.715428276573786937e-01,3.460405916752665734e-01,3.459047127622978390e-01,2.475954592363260875e-01,3.533230134158926727e-01
