2.483947540095415007e+01,2.514194826605061195e+01,2.519260889086578814e+01,2.469492570470054105e+01,2.455982085023361705e+01,2.513359653171194452e+01,2.526320919903757201e+01,2.533274176333453909e+01,2.460857763624203542e+01,2.467954261334742583e+01,2.552955035794674998e+01,2.601927326652329597e+01,2.585071540823778946e+01,2.571120390293065583e+01,2.519896881511785836e+01,2.564972191326744877e+01,2.542108666051723986e+01,2.600421985543314918e+01,2.647007978328905509e+01,2.567565316658176755e+01,2.565859136306668020e+01,2.672666023281354342e+01,2.674753027741174805e+01,2.658787844397284417e+01,2.608826028756400817e+01,2.588383997530694458e+01,2.584546163510409400e+01,2.560897181998068106e+01,2.549756790426789621e+01,2.579515102650144698e+01,2.643905834064721105e+01,2.689022076780925019e+01,2.634484769312291164e+01
2.740436921706678319e+01,2.775144647303780232e+01,2.783528346802636477e+01,2.731087379254853076e+01,2.715837860673619986e+01,2.784220925853061956e+01,2.801206909496782060e+01,2.811135278621530276e+01,2.729747683366773714e+01,2.729515490915132503e+01,2.833239170214588754e+01,2.889433474088115616e+01,2.866998103093336780e+01,2.847859580826461823e+01,2.791966839887809471e+01,2.840948855214526958e+01,2.818698253826297417e+01,2.881804905251737736e+01,2.931748158371435764e+01,2.840577166525944364e+01,2.837226323551011831e+01,2.958533718118475520e+01,2.962528640028730464e+01,2.943803284789936114e+01,2.893662698585590221e+01,2.869102648215474360e+01,2.870396206654308813e+01,2.856506940045003162e+01,2.840636111916846573e+01,2.866771554325660532e+01,2.933720879306043727e+01,2.988989647134489758e+01,2.930479589966828158e+01
3.058955194709667680e+01,3.100755818036327227e+01,3.103777456288067782e+01,3.053397665009161699e+01,3.030228733760899473e+01,3.109649935867285464e+01,3.131818513297052675e+01,3.140135703915190746e+01,3.041231551285243029e+01,3.047321494715402679e+01,3.149269878568401637e+01,3.216208916264786666e+01,3.202556228240695191e+01,3.185860960944607712e+01,3.121671048633674417e+01,3.175533806516309099e+01,3.149956619050640327e+01,3.215191132618074477e+01,3.271267913543960759e+01,3.172157300631210930e+01,3.163378697315959087e+01,3.298553706508880623e+01,3.309231998681388376e+01,3.275579958953966297e+01,3.226164314838106151e+01,3.201832594552980993e+01,3.199152223775582016e+01,3.185834008097330994e+01,3.174490794937052840e+01,3.196172716519335211e+01,3.275943194175120254e+01,3.336381842874443748e+01,3.278699637735528682e+01
3.275857749617028247e+01,3.321161030216879340e+01,3.321242215663925634e+01,3.258818566129983907e+01,3.244952169204988479e+01,3.327734805010679509e+01,3.355380827145256717e+01,3.362321031753025835e+01,3.260522754554932590e+01,3.273285529142778927e+01,3.386333778418006091e+01,3.448959159524483908e+01,3.441909865896286647e+01,3.420346740006054631e+01,3.351281958336380740e+01,3.409296188094215552e+01,3.380798926874026478e+01,3.443319987326949416e+01,3.494013846091963416e+01,3.398027981281960308e+01,3.391728611739770116e+01,3.531261050731547613e+01,3.545254399728310801e+01,3.505160105094672929e+01,3.450895066632267572e+01,3.418408086830293513e+01,3.415919696235407343e+01,3.404216851265068300e+01,3.395537786534068658e+01,3.413395925463284186e+01,3.502722428731045312e+01,3.563519613420137233e+01,3.504175214213491074e+01
3.402915808100413386e+01,3.449556985556750988e+01,3.456710283919437643e+01,3.395850580499839566e+01,3.377199161577722464e+01,3.457512524761371964e+01,3.483381474531082489e+01,3.487772674216439128e+01,3.385159777048966845e+01,3.392328480448574624e+01,3.515059505594206968e+01,3.572747214296056484e+01,3.560837448142254402e+01,3.542474435850212444e+01,3.476921079478606913e+01,3.531874401808236996e+01,3.505119696320589640e+01,3.572696907564183988e+01,3.626101217384992736e+01,3.526439458264509597e+01,3.518979362853378490e+01,3.658625257680530751e+01,3.671429911333082430e+01,3.633710742557219930e+01,3.579992118293733228e+01,3.551605181704592695e+01,3.544957995864271538e+01,3.533338696163704640e+01,3.532475547748565248e+01,3.552786878320621611e+01,3.643909438265586687e+01,3.708157613975483002e+01,3.652670478063576098e+01
3.463440711799825777e+01,3.513962095258484908e+01,3.522420384305510055e+01,3.464777731876807820e+01,3.443845684599462231e+01,3.529620547592969615e+01,3.544760563527277952e+01,3.554656785074315195e+01,3.450462139358280211e+01,3.454325957019774052e+01,3.580267648748346687e+01,3.644504125571057074e+01,3.628088184308246866e+01,3.600926075521241643e+01,3.538007184871667477e+01,3.600512083027282983e+01,3.579299641275130028e+01,3.652998051408233948e+01,3.701496594544924790e+01,3.591872716948747524e+01,3.582283563645848545e+01,3.724187274221429078e+01,3.741572613157092775e+01,3.712684103071558184e+01,3.643987999215358542e+01,3.621391701577162792e+01,3.611153468457850124e+01,3.603762830568310704e+01,3.601318568715827695e+01,3.623525219824979615e+01,3.711870816777800286e+01,3.777721099488571355e+01,3.719216755132745789e+01
3.472684830779204646e+01,3.517126544440867519e+01,3.525190504212237386e+01,3.463930224985517725e+01,3.447610959571528610e+01,3.538644616287236744e+01,3.560768235946943605e+01,3.568406843815079554e+01,3.455462312618895737e+01,3.467444168246669278e+01,3.595190549043098827e+01,3.665839129295440557e+01,3.652740132192325717e+01,3.626747480660232270e+01,3.557852983143866510e+01,3.616300541107098354e+01,3.591366861530256216e+01,3.663632994540994048e+01,3.708376262518778077e+01,3.604227311093689679e+01,3.593180910111176019e+01,3.740263731365131861e+01,3.756720230742931221e+01,3.724526506544753346e+01,3.658800404069187806e+01,3.637271470338716028e+01,3.627744634198657536e+01,3.621201973189225498e+01,3.608656396593809745e+01,3.628208610885256746e+01,3.715034772243364358e+01,3.784007029446784287e+01,3.720068005526345445e+01
3.402360768468133045e+01,3.442498882609530853e+01,3.458523271541913857e+01,3.397085616277907860e+01,3.371420066627531753e+01,3.463694661986045986e+01,3.479132087729577449e+01,3.477951909868239255e+01,3.366464585931734632e+01,3.378525365198335351e+01,3.508584126730562502e+01,3.572545704408866385e+01,3.559662717961365530e+01,3.538326335384277144e+01,3.477097263204220212e+01,3.532385189549885496e+01,3.509784501576561411e+01,3.579059333584293512e+01,3.621941041331657374e+01,3.510406053468721410e+01,3.501008014530825108e+01,3.647302526220720154e+01,3.667511102271810586e+01,3.637420687401902342e+01,3.570416613089960833e+01,3.557198572557772565e+01,3.545013408072994565e+01,3.531453466338040670e+01,3.525748887807402099e+01,3.540795358652133018e+01,3.626875135432666752e+01,3.690714171550139611e+01,3.628589102805804600e+01
3.359436309376617658e+01,3.397701992676571336e+01,3.408352508845192119e+01,3.342953612238176220e+01,3.321604719181422638e+01,3.413643399515703436e+01,3.421814877715210201e+01,3.419723350337977763e+01,3.314312845865837431e+01,3.326297168025328688e+01,3.452703147478829493e+01,3.518250117927851051e+01,3.504756939951745665e+01,3.483138280517916030e+01,3.432139688785640175e+01,3.481355181239099039e+01,3.453399074082168596e+01,3.521517802201585567e+01,3.571614139051101233e+01,3.454581809988663110e+01,3.450791854928149149e+01,3.589732795535027066e+01,3.610149664357790300e+01,3.581616676024691515e+01,3.516999171141760172e+01,3.506348956781467763e+01,3.495430196280883450e+01,3.480055563047531564e+01,3.475229462215667553e+01,3.492847539583183192e+01,3.581261614204605337e+01,3.643255823652199865e+01,3.586028077983653617e+01
3.260288534283295547e+01,3.300696464675493047e+01,3.308200207508351554e+01,3.238030539917088646e+01,3.217879273411828223e+01,3.308083772072549777e+01,3.316009859740750443e+01,3.312642903154834073e+01,3.207089183984889758e+01,3.223659869434063552e+01,3.350626091577662891e+01,3.410080869228730904e+01,3.398665952441605498e+01,3.374699227545918490e+01,3.323815246319476557e+01,3.378953536942471914e+01,3.353865211909358379e+01,3.415788924217478240e+01,3.456850750771576486e+01,3.353665500808414635e+01,3.356530135051098540e+01,3.485997027618302724e+01,3.499158725240374679e+01,3.471826024724666837e+01,3.407744388007436243e+01,3.395498990340533396e+01,3.384462555407851170e+01,3.366152547433174647e+01,3.361444969634590763e+01,3.376054701841456307e+01,3.463375555811795437e+01,3.522752902902254846e+01,3.468789575733208608e+01
3.137591796252367615e+01,3.178834141560456317e+01,3.188419576197122751e+01,3.123750762481153487e+01,3.095222391896544423e+01,3.180013906903324639e+01,3.188164191898634314e+01,3.184471963734931066e+01,3.083769528447624353e+01,3.099465505025394663e+01,3.209106697382648576e+01,3.265021796145632038e+01,3.256906155439125428e+01,3.232629188450734858e+01,3.183982247021871359e+01,3.234702474692789309e+01,3.209036394737272246e+01,3.269311298049510839e+01,3.320547973189257362e+01,3.214089054763059039e+01,3.213711113455693891e+01,3.333965007996722107e+01,3.345381757404689438e+01,3.316421680229544933e+01,3.258157664308383517e+01,3.251110450667812302e+01,3.244870027703554882e+01,3.224021403823929433e+01,3.215067676446599165e+01,3.232899421292113828e+01,3.315671633874571000e+01,3.374569392209173913e+01,3.323203667392391480e+01
3.143832306568699764e+01,3.181877335226042902e+01,3.190999229856259944e+01,3.127520207532116814e+01,3.102596258000188101e+01,3.185608069453805413e+01,3.192771602576678802e+01,3.190011364896662371e+01,3.097569452802714807e+01,3.109691506656020366e+01,3.224048011026414429e+01,3.276970972741712274e+01,3.262669274471093672e+01,3.236884145051659090e+01,3.193866949992456838e+01,3.234817441830763585e+01,3.203464714517919276e+01,3.269148887534841919e+01,3.318884810786668282e+01,3.213625550951648790e+01,3.216603114837379707e+01,3.339728410942151982e+01,3.349484188441917354e+01,3.316060645828643771e+01,3.251327160861458054e+01,3.248560060244581393e+01,3.239877931396605248e+01,3.223807537347819618e+01,3.215614330890295491e+01,3.235823086688025541e+01,3.315341996987614692e+01,3.375800041122832340e+01,3.323465230767898504e+01
3.128345771707869005e+01,3.161910989818302653e+01,3.172116393475318574e+01,3.106291908052315520e+01,3.083186701455995760e+01,3.165516230316786661e+01,3.178467108659986096e+01,3.184549245274179441e+01,3.089499166192221935e+01,3.100396168029376653e+01,3.218300753394283475e+01,3.269426894381446402e+01,3.267631572887827218e+01,3.235541142150236738e+01,3.195590123338143940e+01,3.225610752242346280e+01,3.201480034042733536e+01,3.265118610277240663e+01,3.312667188746898717e+01,3.210724528569499370e+01,3.211151396403374036e+01,3.342815407921457904e+01,3.353053879230468226e+01,3.314796776517786014e+01,3.257725116165141088e+01,3.243879306780178240e+01,3.235713040868137824e+01,3.223625215137868594e+01,3.213530827655614530e+01,3.239387406495166744e+01,3.316627427569171971e+01,3.375791200537597092e+01,3.324480472664073005e+01
3.075682467598362635e+01,3.107307444019917853e+01,3.116228192523800544e+01,3.060608537157875375e+01,3.039581299947288429e+01,3.119895839030829521e+01,3.128080954407483105e+01,3.129790355524776402e+01,3.037800282116109329e+01,3.055434603589926112e+01,3.158984449649258508e+01,3.215088245576195902e+01,3.200863350792888440e+01,3.176951400001454928e+01,3.133571949880139584e+01,3.172376628872254400e+01,3.142699153728532124e+01,3.205241615906331987e+01,3.252125327785901021e+01,3.154042762918917475e+01,3.154149573978765986e+01,3.284345239697130836e+01,3.295810929786196652e+01,3.260220480324122150e+01,3.206765874024141283e+01,3.192485902078106008e+01,3.184684758254352133e+01,3.170744865486967967e+01,3.165905453731128461e+01,3.184406476530426744e+01,3.266002057489090049e+01,3.321605067111186571e+01,3.272693870194566301e+01
2.985037444948267193e+01,3.016617533262901318e+01,3.031179178359079174e+01,2.980098381864256396e+01,2.955180860235443774e+01,3.032577490875344139e+01,3.041335899435137691e+01,3.041722326143686672e+01,2.959015127449955784e+01,2.969160582372397172e+01,3.069471690436163769e+01,3.127650296551863462e+01,3.112404049466624656e+01,3.091347043823394714e+01,3.050726347980249287e+01,3.086939658913253481e+01,3.059158828101808680e+01,3.120001615723426980e+01,3.171514887475181155e+01,3.075972425067320160e+01,3.062528552060102527e+01,3.192747462545884574e+01,3.205511601738927396e+01,3.171847949813041367e+01,3.127069334400988865e+01,3.112608744544134609e+01,3.106943403949986049e+01,3.095622761938743395e+01,3.089304947644532362e+01,3.105672666899329215e+01,3.187607235524938076e+01,3.240684473844525115e+01,3.194480324903885560e+01
2.898736795900791563e+01,2.931111755342677938e+01,2.945022516233293075e+01,2.895897425670386482e+01,2.869777232466201156e+01,2.947526740188089889e+01,2.958236385518761580e+01,2.957724865991545471e+01,2.877807401340173143e+01,2.885603605604719135e+01,2.991230001864713373e+01,3.042524055715400877e+01,3.032421152745315140e+01,3.003658413305626240e+01,2.965332327458066075e+01,2.997681280570057183e+01,2.974693036751875042e+01,3.035498533249949205e+01,3.086994146247557325e+01,2.990564428462056412e+01,2.979104110223832080e+01,3.102020258096516869e+01,3.118598401873944326e+01,3.086149067105869648e+01,3.034708146682550378e+01,3.025461867765870849e+01,3.017776786147322099e+01,3.012125958878813847e+01,3.007771446006586302e+01,3.023719730816948825e+01,3.107891830309007730e+01,3.154865223229613491e+01,3.100869559423656341e+01
2.878479589853593268e+01,2.909516195239558201e+01,2.922605430924967607e+01,2.874765917710554319e+01,2.847354190109182781e+01,2.924120163133626704e+01,2.937733315416071278e+01,2.935087172920505694e+01,2.853022490030868141e+01,2.864779059845218967e+01,2.958461735069236198e+01,3.010762776069709901e+01,2.995231155115556021e+01,2.972981824030994957e+01,2.929886967541552423e+01,2.968728419768922322e+01,2.947978473655679466e+01,3.009207732601272411e+01,3.056030089722552390e+01,2.959213567875984907e+01,2.946723441590215131e+01,3.069831482383981225e+01,3.086664357265393477e+01,3.060568223426561474e+01,3.008578564018024082e+01,2.995394454198441636e+01,2.986972279514206008e+01,2.980602654652762240e+01,2.978283410784776208e+01,2.997056204380471556e+01,3.077456283258008085e+01,3.124195963393083986e+01,3.072305912883243906e+01
2.793631099571885201e+01,2.823647502140943644e+01,2.835696983478971589e+01,2.786153881210843153e+01,2.763989943271504401e+01,2.834720866557742269e+01,2.847939251685462381e+01,2.837471996729914636e+01,2.761743396761558600e+01,2.775708367844125135e+01,2.871162233512049156e+01,2.917380090916168456e+01,2.902706778739263882e+01,2.883132105795430888e+01,2.839321872829043869e+01,2.872290937532909538e+01,2.849615820010708944e+01,2.910938808412979384e+01,2.960246128139739596e+01,2.864268981376679335e+01,2.857966399651360234e+01,2.975386707912322848e+01,2.989848096884982809e+01,2.959039786226792401e+01,2.911635962575709513e+01,2.895500128025067355e+01,2.887868046544351941e+01,2.882811816401515870e+01,2.885481619530309061e+01,2.901880587500767916e+01,2.982119551413900282e+01,3.026150775807666449e+01,2.974697109778587389e+01
2.819337512965970660e+01,2.850194509261934783e+01,2.864728544089109619e+01,2.810431329936654166e+01,2.790127173251789827e+01,2.861824026909817675e+01,2.872366360153151632e+01,2.861265271538730204e+01,2.778313380342314787e+01,2.792828306062252608e+01,2.885504165571547830e+01,2.934879369221744483e+01,2.918721289051399026e+01,2.897366263886520343e+01,2.856530539194659468e+01,2.894054414034253853e+01,2.872040840920596594e+01,2.934458898717799258e+01,2.985981241652311269e+01,2.887004110080900077e+01,2.877043546865246526e+01,3.001882488831091678e+01,3.019898321946813269e+01,2.992811464878538175e+01,2.936827648814757197e+01,2.919590902804028332e+01,2.911503407675055755e+01,2.904471812387487262e+01,2.902631731710425100e+01,2.921010325284726150e+01,2.999930966968000234e+01,3.050000467826527029e+01,2.995981947953309543e+01
2.822386302638432554e+01,2.855375570356907389e+01,2.865228061513066038e+01,2.811947543852406639e+01,2.795706788521989594e+01,2.868525073794462799e+01,2.879817680790564793e+01,2.875583455237491748e+01,2.787006610442313104e+01,2.799502602179234501e+01,2.900293324216279345e+01,2.946464968296474751e+01,2.934302371191309078e+01,2.907888077115895697e+01,2.865549198702287725e+01,2.903417355401901645e+01,2.875377056427124955e+01,2.939264697022530370e+01,2.988735782153072051e+01,2.888320801348720579e+01,2.884039446383392402e+01,3.009626542705316155e+01,3.027116431832405041e+01,2.998507999373094890e+01,2.942420715004521981e+01,2.927735335270028827e+01,2.919737893395368999e+01,2.916377074100443778e+01,2.917930473436289063e+01,2.928101074408609605e+01,3.007842116185235781e+01,3.058555709874386963e+01,3.008954535856560497e+01
2.793925338487542476e+01,2.823932291484604562e+01,2.833114286817147232e+01,2.782415413759278167e+01,2.764586421060674226e+01,2.833921401307707910e+01,2.846765883108843909e+01,2.841936840261924857e+01,2.754055417231311154e+01,2.770812024189428513e+01,2.870269510372366994e+01,2.917977613727251196e+01,2.912435726327210261e+01,2.880218052963602560e+01,2.841671178328495273e+01,2.873950953456105850e+01,2.850099999211135327e+01,2.911887489316085009e+01,2.967764939567627991e+01,2.866243486966448017e+01,2.865315712695817751e+01,2.989307874757911065e+01,3.010889263636226687e+01,2.979412197108940674e+01,2.922539516065589993e+01,2.910689913679374285e+01,2.904752647356277606e+01,2.895248636149311139e+01,2.896750448604501926e+01,2.904479966370308830e+01,2.982573242990956430e+01,3.031219472691881478e+01,2.987677269158981375e+01
2.769110878146164012e+01,2.797213773767797917e+01,2.806068956689275140e+01,2.759437762800122584e+01,2.735897615866577226e+01,2.805146723045344714e+01,2.816201957013603518e+01,2.807881933212409109e+01,2.724708987515117897e+01,2.735007754067541796e+01,2.834395537870868509e+01,2.883991766823545433e+01,2.873790330518564318e+01,2.834912743962972215e+01,2.803317117680043324e+01,2.839421897623756763e+01,2.816070996468171828e+01,2.872094376974147778e+01,2.931610605676338466e+01,2.832336122393127198e+01,2.829704551734212714e+01,2.953902001299950797e+01,2.975062904269338659e+01,2.943072950392489773e+01,2.886581731126658923e+01,2.871942685243663362e+01,2.868580348759203602e+01,2.851763513971289399e+01,2.855418538625662350e+01,2.864533237514498509e+01,2.942785383369846031e+01,2.990268568223579138e+01,2.947781560007902968e+01
2.769922587821193360e+01,2.793284415604545856e+01,2.808785630729040506e+01,2.759413471862262668e+01,2.726912300097697184e+01,2.805039775773931154e+01,2.810524761854503950e+01,2.798425646306601422e+01,2.723189254509615154e+01,2.737991831905545936e+01,2.828965042432803401e+01,2.876366977496832433e+01,2.865386470771643346e+01,2.837688923786651429e+01,2.799935467274242384e+01,2.836134799495238923e+01,2.818741195358437679e+01,2.869779349408594626e+01,2.933068993267137969e+01,2.832499754768923594e+01,2.830214144678222965e+01,2.947174887493991591e+01,2.965487796232671158e+01,2.938137946196147965e+01,2.888695084729605966e+01,2.876400034219880553e+01,2.873047351287191020e+01,2.856955137906253483e+01,2.863643268363509620e+01,2.875843946919063754e+01,2.955486881568801394e+01,2.997350294181546460e+01,2.953422723693944008e+01
