7.431481515367825974e-01
7.747807029220793451e-01
7.913369086053636536e-01
7.855068244867854377e-01
7.298700493243005516e-01
6.844330767790476333e-01
6.415123497446377776e-01
6.274155318737030251e-01
5.919070863061480781e-01
5.774675124221377853e-01
5.647530908385912651e-01
5.448521812756855764e-01
5.257017590933376061e-01
5.221020193563566947e-01
5.083934420512782326e-01
4.780604328132337932e-01
4.717755088789595264e-01
